,acc,loss,val_acc,val_loss
0,0.5115625,1.0938500735759735,0.55225,1.0301827144622804
1,0.57634375,0.9973521610498428,0.572125,0.9834523253440857
2,0.58021875,0.9842994507551194,0.572,0.9790097270011902
3,0.583125,0.9754454799890518,0.577125,0.9736450624465942
4,0.58934375,0.9673534581661224,0.576125,0.9733341422080993
5,0.59159375,0.9622117426395417,0.5805,0.9679759788513184
6,0.5939375,0.9574346170425415,0.582,0.9650085492134094
7,0.596375,0.9513592191934586,0.581625,0.9647796831130981
8,0.59665625,0.9505687552690506,0.573125,0.9674889287948608
9,0.5978125,0.9464874616861343,0.5755,0.9693663082122803
10,0.59928125,0.9447581005096436,0.573125,0.9703348941802978
11,0.59971875,0.9422277697324752,0.57925,0.961816777229309
12,0.603625,0.9391993165016175,0.584,0.9642945256233215
13,0.6035,0.9367159954309463,0.58375,0.9625426163673401
14,0.605,0.9340939837694168,0.57675,0.9720946426391601
15,0.606375,0.9325616586208344,0.5795,0.9714715456962586
16,0.60640625,0.9313898937702179,0.58175,0.9632592148780823
17,0.60659375,0.927893905878067,0.579375,0.9651146883964539
18,0.6078125,0.9279262992143631,0.582,0.9630158271789551
19,0.60846875,0.9241724343299865,0.585375,0.9650906414985657
20,0.61,0.9236987982988357,0.5815,0.9634771761894226
21,0.6104375,0.9237437677383423,0.581125,0.964705219745636
22,0.6095,0.9216465196609497,0.5795,0.9704050669670105
23,0.613125,0.9200802570581437,0.584125,0.9668390436172485
24,0.61521875,0.9162443705797195,0.58025,0.9679810037612915
25,0.61165625,0.9169119387865067,0.577,0.966927704334259
26,0.6150625,0.9167503092288971,0.578625,0.968060558795929
27,0.61384375,0.9133281588554383,0.577625,0.9689705381393433
28,0.61559375,0.913741359949112,0.58025,0.9750466766357422
29,0.6168125,0.9118745710849762,0.58025,0.9725981035232544
30,0.61678125,0.9093212713003158,0.5775,0.9750937161445618
31,0.6158125,0.9119280457496644,0.58175,0.9697939529418945
32,0.61890625,0.9108089560270309,0.580875,0.9720221138000489
33,0.61896875,0.908325312256813,0.578625,0.9727030940055847
34,0.618875,0.9087744147777558,0.57825,0.9744164605140686
35,0.6200625,0.9065094726085663,0.581875,0.974181034564972
36,0.62203125,0.9058814138174057,0.579,0.9727733845710754
37,0.61815625,0.9047894697189331,0.581625,0.9757971396446228
38,0.618875,0.9043015578985214,0.582,0.9741899156570435
39,0.6185,0.9028410557508468,0.58125,0.9722054963111877
40,0.6201875,0.9002420326471329,0.57525,0.9778162817955017
41,0.6170625,0.9050351272821426,0.578,0.9784612021446228
42,0.61875,0.9026289863586425,0.580375,0.9793147473335266
43,0.621125,0.9008914650678634,0.57525,0.9796340208053589
44,0.6200625,0.9015628978013992,0.578875,0.9727722201347351
45,0.62225,0.8998671394586563,0.581,0.9769738354682922
46,0.62015625,0.9018791235685348,0.577625,0.9754841194152832
47,0.62265625,0.8966982897520065,0.578875,0.9775598697662353
48,0.62503125,0.8987038955688477,0.580375,0.9807069091796875
49,0.62215625,0.8985925788879394,0.578,0.9819104661941528
